attackerX,attackerY,victimSide,victimX,victimY
729.254638671875,-2399.74731445312,CT,1794.94580078125,-1631.33581542969
154.513534545898,-164.345550537109,CT,570.728332519531,637.184143066406
673.846313476562,262.907531738281,CT,852.470275878906,-50.6253395080566
530.522216796875,291.014526367188,T,722.178894042969,62.9877166748047
530.522216796875,291.014526367188,CT,844.682312011719,-61.4058685302734
802.778381347656,29.561149597168,CT,833.638854980469,-89.1926803588867
532.560729980469,406.058563232422,CT,871.676208496094,-101.641143798828
538.511596679688,427.022277832031,CT,864.415710449219,-96.5932388305664
628.94091796875,-1403.06298828125,CT,343.820678710938,-1385.21716308594
675.420043945312,-1362.26501464844,CT,338.318206787109,-1381.26403808594
434.545776367188,-989.479431152344,CT,165.934967041016,-1099.96911621094
430.225311279297,-977.451293945312,CT,164.104965209961,-1094.78918457031
725.068664550781,-1729.35717773438,CT,677.731018066406,-786.424621582031
719.648193359375,-1730.59765625,CT,677.731018066406,-786.424621582031
712.811401367188,-1735.14709472656,CT,666.515502929688,-886.420104980469
1164.27038574219,-1791.33666992188,CT,1009.89727783203,-1566.52294921875
1167.50866699219,-1786.7470703125,CT,1016.80065917969,-1564.03125
726.141906738281,-1570.74755859375,CT,553.593688964844,-1020.08483886719
974.887939453125,-533.436584472656,CT,799.472473144531,-492.130737304688
733.329650878906,-1592.369140625,CT,543.583068847656,-989.034423828125
732.647827148438,-1592.58203125,CT,538.025146484375,-990.802978515625
735.839050292969,-1591.576171875,CT,538.945678710938,-990.518249511719
821.227233886719,-995.6533203125,CT,853.822814941406,-369.049346923828
827.474304199219,-992.580261230469,CT,856.717895507812,-366.581390380859
793.868347167969,-1111.70935058594,CT,859.03857421875,-365.847503662109
527.822570800781,-755.181701660156,CT,282.598754882812,-1090.94982910156
545.565368652344,-708.37451171875,CT,300.325347900391,-1077.34790039062
561.359252929688,-891.363586425781,CT,619.153625488281,-1357.92065429688
555.616088867188,-892.328063964844,CT,610.924255371094,-1359.07666015625
551.39453125,-892.965698242188,CT,607.678649902344,-1359.45983886719
561.083129882812,-891.81494140625,CT,597.492309570312,-1360.50915527344
12.9269666671753,-444.016174316406,CT,565.112548828125,322.187225341797
92.674201965332,-184.659439086914,CT,554.059265136719,521.925537109375
1270.17053222656,-1149.42602539062,CT,1981.39526367188,-769.802795410156
1188.7841796875,-993.149475097656,CT,1992.83093261719,-652.003479003906
1188.7841796875,-993.149475097656,CT,1994.76940917969,-657.650451660156
1188.7841796875,-993.149475097656,CT,1994.94494628906,-658.430847167969
1202.05981445312,-1012.53833007812,CT,1984.18872070312,-643.080139160156
834.212646484375,-123.903869628906,CT,563.572448730469,-578.62841796875
380.119201660156,-395.644378662109,CT,1274.564453125,-452.491821289062
710.2431640625,-335.331695556641,CT,1301.94812011719,-514.954162597656
304.006225585938,403.723846435547,CT,305.260131835938,131.577972412109
400.70947265625,-151.532196044922,CT,1015.99926757812,-427.783843994141
401.026275634766,-150.865142822266,CT,1015.45715332031,-430.894317626953
404.4248046875,-143.643447875977,CT,1015.99481201172,-443.582733154297
405.501373291016,-141.255233764648,CT,1015.99481201172,-443.901153564453
-63.7801704406738,-1309.2890625,CT,-38.2430076599121,-993.740783691406
-79.8211059570312,-1308.13195800781,CT,-15.0347700119019,-995.773193359375
-95.1867599487305,-1302.17651367188,CT,-65.3754272460938,-1090.962890625
-43.8385429382324,-1206.62585449219,CT,-343.208404541016,-922.515991210938
-31.2986087799072,-1181.814453125,CT,-386.51953125,-937.771606445312
663.424926757812,874.758666992188,CT,124.877922058105,-181.158462524414
662.484191894531,875.246337890625,CT,131.720520019531,-184.687622070312
662.484191894531,875.246337890625,CT,133.660095214844,-185.661560058594
-19.8636283874512,-1223.16821289062,T,-19.8636283874512,-1223.16821289062
897.920532226562,-1855.23962402344,CT,1047.35510253906,-1621.40747070312
897.289672851562,-1854.7822265625,CT,1046.748046875,-1621.03149414062
896.2021484375,-1854.05212402344,CT,1045.69946289062,-1620.36047363281
900.750732421875,-2479.998046875,CT,879.902709960938,-1610.92504882812
908.174743652344,-2479.94140625,CT,883.078735351562,-1610.16662597656
923.019348144531,-2479.61450195312,CT,878.007141113281,-1611.40295410156
930.4384765625,-2479.341796875,CT,873.49267578125,-1612.44079589844
1344.27856445312,-1969.0439453125,CT,339.367004394531,-1328.0185546875
1788.3935546875,-1588.26818847656,T,183.419219970703,-1294.56030273438
1806.85021972656,-1541.05187988281,T,216.424896240234,-1287.24621582031
974.076293945312,-354.159027099609,CT,342.358062744141,-788.488891601562
972.785888671875,-352.372650146484,CT,345.089050292969,-792.490112304688
973.274841308594,-353.081695556641,CT,346.027008056641,-793.840026855469
715.712951660156,-1520.07165527344,CT,281.827514648438,-1272.22863769531
715.271911621094,-1520.87036132812,CT,287.699066162109,-1268.0380859375
776.640747070312,-1698.86437988281,CT,471.034912109375,-842.603210449219
238.623489379883,-1540.68212890625,CT,1848.07751464844,-1563.47119140625
1782.40478515625,-1798.53173828125,CT,1544.833984375,-869.800476074219
1782.63500976562,-1798.47619628906,CT,1540.83581542969,-874.039611816406
1783.6962890625,-1798.1796875,CT,1537.69677734375,-877.659606933594
1789.59118652344,-1796.55981445312,CT,1536.83874511719,-878.913452148438
1752.85107421875,-1687.01599121094,CT,1578.52282714844,-763.078735351562
-53.3557662963867,-1211.15637207031,CT,937.609252929688,-1410.15502929688
1217.1494140625,-1887.35607910156,CT,1317.51489257812,-389.103393554688
1219.49914550781,-1887.50256347656,CT,1318.84594726562,-389.186767578125
