attackerX,attackerY,victimSide,victimX,victimY
1587.37756347656,1818.30041503906,T,304.291381835938,2552.12890625
1460.42749023438,1876.43786621094,T,386.993835449219,2588.54321289062
1456.10083007812,1869.56262207031,T,406.537994384766,2617.77587890625
1457.80358886719,1871.83093261719,T,431.149078369141,2630.189453125
1458.09533691406,1872.28759765625,T,466.087005615234,2658.12817382812
1587.57287597656,1796.00366210938,T,395.021087646484,2699.41723632812
1580.22778320312,1685.08056640625,T,698.544677734375,2666.84790039062
1591.99475097656,1396.67858886719,T,952.130554199219,2514.34790039062
-226.658157348633,2106.83154296875,T,825.078125,2113.00927734375
-226.401260375977,2102.7744140625,T,1243.00756835938,2156.83544921875
1436.46435546875,1665.11315917969,T,1246.30505371094,2150.07104492188
-226.334930419922,2101.416015625,T,1249.27490234375,2133.11547851562
1408.921875,1666.17590332031,T,1252.9228515625,2124.88989257812
1461.77392578125,2577.19189453125,T,748.250610351562,2613.51342773438
1461.22814941406,2552.49951171875,T,733.987121582031,2611.90112304688
1292.68688964844,2505.64916992188,T,642.298461914062,2489.900390625
1291.3056640625,2523.29272460938,T,646.599914550781,2535.7626953125
-156.495300292969,2208.85571289062,T,-691.661254882812,2336.31420898438
-156.540542602539,2208.880859375,T,-698.088134765625,2341.10815429688
-156.540542602539,2208.880859375,T,-703.149719238281,2345.099609375
-156.540542602539,2208.880859375,T,-707.918884277344,2349.27514648438
-2031.99877929688,1763.79992675781,T,-2025.77941894531,1702.33288574219
-2031.96069335938,1773.30578613281,T,-2029.39074707031,1704.10070800781
-2031.87536621094,1776.8408203125,T,-2031.28979492188,1708.08715820312
-2031.81176757812,1758.68530273438,T,-2031.99499511719,1726.65405273438
-1322.16186523438,2259.93896484375,CT,-2031.98156738281,1745.63708496094
-1323.76440429688,2262.08032226562,T,-1745.15795898438,1948.11767578125
-1323.76440429688,2262.08032226562,T,-1738.01977539062,1951.49584960938
-1328.48962402344,2267.76391601562,T,-1723.72204589844,1965.91125488281
-1325.09741210938,2263.4599609375,T,-1722.2412109375,1970.68542480469
-1325.47204589844,2265.47241210938,T,-1974.25708007812,1820.42419433594
-1322.29467773438,2260.55810546875,T,-1981.45922851562,1825.31811523438
-1322.49523925781,2260.42846679688,T,-1987.32287597656,1826.306640625
-1351.97729492188,2261.1416015625,T,-1645.57019042969,2066.51123046875
-1361.875,2278.45336914062,T,-1649.255859375,2102.9736328125
-1357.345703125,2270.46118164062,T,-1648.85583496094,2100.80249023438
-317.197937011719,2042.65344238281,T,-454.130676269531,1663.78466796875
-322.876770019531,2044.57873535156,T,-456.886322021484,1668.13037109375
-331.800628662109,2047.65502929688,T,-459.771270751953,1670.24584960938
-343.013244628906,2051.41528320312,T,-458.163726806641,1669.78881835938
-352.179138183594,2054.44409179688,T,-455.457366943359,1668.83764648438
-354.657409667969,2055.62841796875,T,-454.220947265625,1668.40466308594
-351.271850585938,2054.83081054688,T,-454.528747558594,1668.51257324219
-356.330322265625,2056.31591796875,T,-431.345336914062,1630.87536621094
-350.193328857422,2055.3623046875,T,-433.227600097656,1631.13842773438
-318.533233642578,2049.748046875,T,-431.121215820312,1630.58911132812
-1998.08715820312,1829.77221679688,T,-1933.828125,1322.19567871094
-373.021057128906,2062.90063476562,T,-431.368438720703,1630.66259765625
-1997.4345703125,1829.77221679688,T,-1928.27099609375,1323.53796386719
-383.650238037109,2065.16870117188,T,-431.819213867188,1630.73754882812
-385.522613525391,2066.0361328125,T,-431.452453613281,1630.689453125
-2001.76428222656,1829.1015625,T,-1923.13244628906,1324.51306152344
-2042.74560546875,1861.93310546875,T,-1917.57043457031,1325.33288574219
-2045.57373046875,1861.24926757812,T,-1914.13439941406,1325.9287109375
-366.947326660156,2064.5859375,T,-430.442779541016,1630.64587402344
-1846.98718261719,1908.7216796875,T,-1988.04626464844,1723.63635253906
-1850.70556640625,1911.9013671875,T,-1991.63830566406,1728.98303222656
-1858.75207519531,1918.19494628906,T,-1994.24353027344,1731.86730957031
-190.65673828125,349.966400146484,T,-125.797149658203,1478.48022460938
-1416.17224121094,2271.87329101562,T,-1695.24951171875,1680.55895996094
1354.28759765625,1481.9560546875,T,1066.68920898438,460.000579833984
1349.5029296875,1483.35070800781,T,1066.67810058594,456.815246582031
1227.15368652344,2738.15112304688,T,337.127624511719,2252.2314453125
1246.11804199219,2691.2275390625,T,342.547882080078,2249.6708984375
1245.392578125,2691.39916992188,T,342.547882080078,2249.6708984375
1444.56396484375,555.102355957031,T,1080.03125,1171.58935546875
1444.56396484375,555.102355957031,T,1080.03125,1165.78552246094
1444.56396484375,555.102355957031,T,1074.97485351562,1158.42309570312
1444.56396484375,555.102355957031,T,1068.3046875,1153.02014160156
466.32958984375,2189.95458984375,T,856.208801269531,2393.72314453125
1296.03125,2548.5615234375,T,1239.70971679688,2642.31225585938
1532.67858886719,2339.48876953125,T,1231.5703125,2637.75634765625
