attackerX,attackerY,victimSide,victimX,victimY
-71.2524185180664,-2117.06030273438,CT,-993.005859375,-2545.06762695312
-388.69677734375,-2221.427734375,CT,-413.882934570312,-2366.23681640625
49.9958572387695,-2227.58227539062,CT,-850.168273925781,-1367.53210449219
67.350700378418,-2212.10473632812,CT,-910.804138183594,-1435.3310546875
63.5390243530273,-2216.9365234375,CT,-925.196594238281,-1453.455078125
58.0651626586914,-2224.03466796875,CT,-938.967468261719,-1471.40490722656
-962.581115722656,-2374.73071289062,CT,-963.905700683594,-2575.01318359375
-959.066772460938,-2375.20092773438,CT,-973.636169433594,-2578.79614257812
-205.415786743164,-1938.83581542969,CT,-614.561950683594,-1573.40246582031
-444.988494873047,-1776.78002929688,CT,-534.383056640625,-2397.03076171875
136.594955444336,-1506.734375,CT,151.097442626953,-1719.9990234375
126.080551147461,-1502.91198730469,CT,154.078353881836,-1719.78308105469
138.374481201172,-1500.31787109375,CT,163.99397277832,-1718.57202148438
232.64128112793,-1443.009765625,CT,152.991348266602,-1719.70947265625
227.559188842773,-1442.93005371094,CT,158.607513427734,-1719.28637695312
213.420379638672,-1439.24377441406,CT,168.196975708008,-1718.70825195312
30.6848392486572,-1420.26403808594,CT,-96.8621215820312,-1949.02221679688
-509.206573486328,-1395.22155761719,CT,-524.505676269531,-1464.505859375
-503.109588623047,-1409.20629882812,CT,-524.505676269531,-1464.505859375
-499.385681152344,-1401.78771972656,CT,-519.722717285156,-1461.51745605469
-499.913909912109,-1405.57739257812,CT,-511.328826904297,-1456.17663574219
-521.067199707031,-1414.10546875,CT,-507.255462646484,-1446.48815917969
-501.941589355469,-1404.10375976562,CT,-508.325500488281,-1438.14379882812
-60.1747703552246,-1913.54626464844,CT,-1171.0078125,-1350.89233398438
-60.517219543457,-1914.24536132812,CT,-1168.14208984375,-1345.30163574219
176.03125,-108.120635986328,CT,-694.628601074219,-795.794799804688
176.000457763672,-92.2917861938477,CT,-668.04443359375,-837.865051269531
176.000457763672,-76.3547286987305,CT,-644.332702636719,-879.113708496094
176.000457763672,-59.516170501709,CT,-629.015075683594,-924.589538574219
