attackerX,attackerY,victimSide,victimX,victimY,attackerName,victimName,weapon
957.4443359375,564.275268554688,CT,-449.212951660156,9.51872539520264,rain,dennis,Glock-18
121.132827758789,1929.56323242188,CT,62.149040222168,2214.990234375,aizy,JW,Glock-18
180.857543945312,1789.65112304688,CT,38.4977760314941,2214.06689453125,jkaem,JW,Glock-18
-36.2429656982422,1926.515625,CT,443.599761962891,1407.50134277344,jkaem,flusha,Glock-18
-122.643424987793,1848.43640136719,CT,-627.826477050781,1261.60510253906,jkaem,olofmeister,Glock-18
-193.007995605469,1747.02099609375,CT,-506.164947509766,1363.4208984375,jkaem,olofmeister,Glock-18
-75.960563659668,1385.63452148438,CT,-287.476684570312,918.663635253906,fox,dennis,p250
-69.4342498779297,1382.91467285156,CT,-275.964874267578,912.322204589844,fox,dennis,p250
-64.8484191894531,1348.27478027344,CT,-161.319107055664,643.613159179688,fox,flusha,p250
-97.4204330444336,1438.23181152344,CT,-142.000228881836,627.586181640625,aizy,flusha,p250
-101.789535522461,1438.51623535156,CT,-155.347915649414,627.114013671875,aizy,flusha,p250
-101.789535522461,1438.51623535156,T,-174.331939697266,570.599243164062,aizy,rain,p250
-111.322952270508,1439.01574707031,CT,-169.789291381836,627.822265625,aizy,flusha,p250
-97.3523483276367,1437.99572753906,CT,-177.670806884766,628.520874023438,aizy,flusha,p250
-228.752883911133,559.739196777344,CT,-189.170028686523,630.065002441406,rain,flusha,p250
-110.149185180664,2131.65380859375,CT,-261.492919921875,2228.11499023438,jkaem,JW,p250
425.569000244141,2162.96044921875,CT,-315.102233886719,1774.85437011719,jkaem,olofmeister,UMP-45
-172.204162597656,2191.0029296875,CT,-142.299423217773,1995.23132324219,kioShiMa,olofmeister,p250
429.194183349609,2174.16015625,CT,-316.180358886719,1710.09936523438,jkaem,KRIMZ,UMP-45
250.801391601562,1995.72741699219,T,46.8111419677734,1356.42626953125,jkaem,rain,AK-47
797.076843261719,1649.30249023438,CT,-413.79345703125,2042.79907226562,fox,JW,AWP
545.437622070312,1862.28576660156,CT,695.8837890625,817.362487792969,kioShiMa,olofmeister,AK-47
539.315551757812,1857.83239746094,CT,700.05712890625,817.877319335938,kioShiMa,olofmeister,AK-47
532.9921875,1856.42578125,CT,699.873596191406,817.854675292969,kioShiMa,olofmeister,AK-47
525.1748046875,1854.87451171875,CT,700.686889648438,817.963073730469,kioShiMa,olofmeister,AK-47
-94.3787994384766,1979.00646972656,CT,-485.258636474609,1409.02111816406,jkaem,KRIMZ,AK-47
-93.9146041870117,1976.93774414062,CT,-485.994750976562,1409.49951171875,jkaem,KRIMZ,AK-47
-95.9362564086914,1978.09533691406,CT,-491.668914794922,1413.2880859375,jkaem,KRIMZ,AK-47
199.279754638672,1837.19189453125,CT,315.619689941406,1361.33081054688,kioShiMa,flusha,AK-47
860.909301757812,1531.56750488281,CT,-30.9927139282227,1857.03637695312,kioShiMa,flusha,Desert Eagle
851.853088378906,1507.19555664062,CT,-35.2882270812988,1846.96899414062,kioShiMa,flusha,Desert Eagle
869.1669921875,1553.30456542969,CT,-26.6542320251465,1867.197265625,kioShiMa,flusha,Desert Eagle
289.495208740234,2126.587890625,CT,-217.480346679688,1161.47277832031,jkaem,dennis,Desert Eagle
580.480773925781,1637.49389648438,CT,-309.238830566406,1395.87634277344,kioShiMa,dennis,Desert Eagle
739.260192871094,679.9814453125,CT,-12.1938018798828,-71.2386016845703,aizy,dennis,AK-47
739.260192871094,679.9814453125,CT,-12.1938018798828,-71.2386016845703,aizy,dennis,AK-47
739.260192871094,679.9814453125,CT,-12.1938018798828,-71.2386016845703,aizy,dennis,AK-47
1056.93835449219,-194.117034912109,CT,905.868469238281,-825.149719238281,fox,olofmeister,AWP
147.959533691406,-147.470825195312,CT,62.3210563659668,-146.613891601562,rain,dennis,AK-47
