attackerX,attackerY,victimSide,victimX,victimY
-426.180450439453,-679.010314941406,CT,-465.615386962891,935.960083007812
-426.180450439453,-679.010314941406,CT,-455.342315673828,981.427429199219
-427.268920898438,-679.009216308594,CT,-448.086029052734,976.758850097656
202.658340454102,158.443344116211,CT,-306.77197265625,692.055541992188
-417.458831787109,-679.640319824219,CT,-467.055877685547,959.988159179688
0.654473185539246,325.085601806641,CT,-202.771835327148,673.666137695312
-17.5327186584473,324.345733642578,CT,-201.092300415039,673.36767578125
-69.6377334594727,310.750122070312,CT,-201.653503417969,671.894897460938
-151.062133789062,308.000427246094,CT,-166.395843505859,678.360412597656
-201.841430664062,308.000244140625,CT,-223.104095458984,715.271301269531
310.232452392578,1466.30383300781,CT,283.759674072266,1757.05578613281
302.307342529297,1465.36767578125,CT,283.072509765625,1756.93347167969
305.437927246094,1465.49328613281,CT,284.96533203125,1757.09252929688
309.087554931641,1465.67236328125,CT,285.107543945312,1757.10424804688
1322.29541015625,1905.17944335938,CT,938.885986328125,2545.3095703125
201.640365600586,1401.34790039062,CT,492.468566894531,2158.2822265625
200.993682861328,1401.59643554688,CT,491.348876953125,2158.70776367188
206.019744873047,1399.60083007812,CT,307.645172119141,1719.95483398438
740.991027832031,415.895721435547,CT,452.564483642578,178.329742431641
-277.022918701172,1383.23767089844,CT,158.868179321289,1347.31311035156
-277.022918701172,1383.23767089844,CT,158.942733764648,1347.93713378906
-92.546745300293,1532.69982910156,CT,367.206115722656,1530.51928710938
-639.705139160156,1408.201171875,CT,367.045471191406,1531.20422363281
-92.5748977661133,1530.96606445312,CT,366.453674316406,1537.9892578125
-92.5818634033203,1528.70092773438,CT,366.187133789062,1544.91455078125
-597.934326171875,1410.81616210938,CT,366.173889160156,1545.50280761719
-555.599487304688,1408.33056640625,CT,360.649291992188,1559.29174804688
-513.941833496094,1404.18041992188,CT,355.648773193359,1577.23046875
-474.375091552734,1393.60192871094,CT,341.115203857422,1595.36938476562
-470.094024658203,1367.23132324219,CT,336.745300292969,1619.59545898438
-353.531066894531,1497.27172851562,CT,-548.718994140625,1962.63488769531
-353.922760009766,1498.21911621094,CT,-695.798095703125,2353.462890625
-352.299041748047,1498.85217285156,CT,-698.080322265625,2352.45239257812
-351.157928466797,1499.29125976562,CT,-699.061889648438,2352.021484375
-350.651306152344,1499.38427734375,CT,-697.174987792969,2352.74169921875
-38.8964157104492,2100.78344726562,CT,392.267272949219,2507.13940429688
-39.9973526000977,2101.95971679688,CT,393.950225830078,2505.40405273438
-41.0714988708496,2103.09814453125,CT,395.147583007812,2504.1318359375
-1449.97021484375,1066.66357421875,CT,-1940.95971679688,1824.46887207031
-1448.37023925781,1066.15209960938,CT,-1940.95971679688,1824.46887207031
-1416.71862792969,1055.61254882812,CT,-1944.423828125,1815.775390625
-1416.71862792969,1055.61254882812,CT,-1901.62121582031,1878.53332519531
-1554.00219726562,982.000061035156,CT,-2025.98620605469,1476.53210449219
-1571.72778320312,983.38330078125,CT,-2003.35559082031,1402.06652832031
-1628.57653808594,1050.04357910156,CT,-1302.1328125,1140.150390625
-1629.17797851562,1049.76318359375,CT,-1305.44226074219,1133.2529296875
-1628.63598632812,1047.63232421875,CT,-1293.01318359375,1116.76196289062
-1697.40258789062,1048.0849609375,CT,-1249.73254394531,1070.73852539062
543.710998535156,637.361694335938,CT,838.089721679688,894.548461914062
547.760498046875,636.828918457031,CT,843.199401855469,888.945617675781
1303.43347167969,593.415222167969,CT,1281.82312011719,2128.77368164062
1352.17150878906,564.559143066406,CT,1246.73205566406,2104.060546875
1347.43994140625,566.333679199219,CT,1235.66137695312,2102.37084960938
1373.35583496094,552.309692382812,CT,1275.02294921875,2040.16101074219
-1700.376953125,1068.73376464844,CT,-1603.22766113281,1952.81823730469
-1700.376953125,1068.73376464844,CT,-1586.59399414062,1796.31176757812
-297.415557861328,-605.989135742188,CT,-1621.77087402344,-885.304931640625
-298.340057373047,-602.21630859375,CT,-1606.93920898438,-939.2734375
-298.800689697266,-600.444946289062,CT,-1598.31079101562,-875.012023925781
-297.596466064453,-606.443481445312,CT,-1702.02453613281,-866.473449707031
-297.450439453125,-607.102966308594,CT,-1702.79858398438,-862.238342285156
-298.775054931641,-608.287658691406,CT,-943.0244140625,-889.64501953125
496.272064208984,-340.9794921875,CT,-852.8271484375,-797.771789550781
496.004638671875,-339.593780517578,CT,-846.693542480469,-792.049072265625
348.100494384766,-511.794525146484,CT,-1110.32568359375,-852.185363769531
359.169799804688,-565.4208984375,CT,-1110.57763671875,-851.698547363281
