attackerX,attackerY,victimSide,victimX,victimY,attackerName,victimName,weapon
1148.91833496094,-27.1197834014893,T,1668.69299316406,225.371032714844,shox,ShahZaM,USP-S
-140.502670288086,-1279.45581054688,T,235.314392089844,-638.560546875,bodyy,stanislaw,USP-S
-507.766448974609,-679.843994140625,T,155.243881225586,-1271.13513183594,shox,yay,USP-S
-499.342712402344,-669.729248046875,T,142.31135559082,-1309.55041503906,shox,yay,USP-S
-484.402862548828,-654.042663574219,T,143.432571411133,-1315.77795410156,shox,yay,USP-S
-494.59716796875,-663.556762695312,T,144.610595703125,-1315.34008789062,shox,yay,USP-S
-327.103057861328,-1425.50134277344,T,120.705673217773,-1366.6142578125,kennyS,yay,USP-S
-71.4686737060547,-1456.24694824219,T,327.491119384766,-377.380249023438,kennyS,ANDROID,USP-S
-78.4889678955078,-1456.158203125,T,333.234069824219,-364.066375732422,SmithZz,ShahZaM,USP-S
-98.6929321289062,-1452.61877441406,T,320.648376464844,-407.252990722656,shox,ANDROID,USP-S
-301.894378662109,455.489318847656,T,1072.734375,150.956497192383,shox,stanislaw,Desert Eagle
121.456741333008,-777.783874511719,T,447.163208007812,-505.755279541016,bodyy,ShahZaM,CZ75 Auto
114.417739868164,-769.268676757812,T,452.278717041016,-529.166259765625,bodyy,ShahZaM,CZ75 Auto
20.1837921142578,-1458.95251464844,T,-124.707733154297,-250.517059326172,SmithZz,yay,Desert Eagle
185.808074951172,-917.038024902344,T,-139.892120361328,-477.922027587891,bodyy,dephh,CZ75 Auto
565.739318847656,-240.185806274414,T,-187.389801025391,-411.879364013672,Ex6TenZ,yay,Desert Eagle
-245.81901550293,-677.929443359375,T,-77.6323623657227,-1315.86791992188,shox,dephh,Desert Eagle
5.53236865997314,-100.941833496094,T,729.191101074219,774.6796875,Ex6TenZ,ANDROID,Desert Eagle
6.91363286972046,-102.095573425293,T,707.402221679688,778.730102539062,Ex6TenZ,ANDROID,Desert Eagle
518.201232910156,1625.68737792969,T,721.903503417969,747.297058105469,Ex6TenZ,yay,Desert Eagle
203.967803955078,-903.312561035156,T,-247.206085205078,-267.014495849609,SmithZz,dephh,Five-SeveN
201.732864379883,-906.017944335938,T,-255.529830932617,-269.764984130859,SmithZz,dephh,Five-SeveN
-368.541107177734,-1181.74487304688,T,-1.4615261554718,-316.869873046875,bodyy,ANDROID,USP-S
434.601165771484,-275.197479248047,T,150.528701782227,-299.476959228516,kennyS,ShahZaM,p250
-690.990234375,-171.870849609375,T,-972.120422363281,-509.068939208984,shox,dephh,Desert Eagle
406.921813964844,1935.96374511719,T,433.423187255859,1416.24267578125,kennyS,ShahZaM,AWP
453.999877929688,1923.91809082031,T,-46.3630218505859,1326.81628417969,Ex6TenZ,yay,M4A4
453.999877929688,1926.72473144531,T,-45.0514068603516,1325.7041015625,Ex6TenZ,yay,M4A4
-961.292114257812,1337.88403320312,T,584.389221191406,1642.26879882812,shox,stanislaw,M4A4
135.841339111328,1309.20349121094,T,-363.977783203125,1666.36303710938,bodyy,dephh,M4A4
136.83464050293,1310.05725097656,T,-372.99267578125,1661.43615722656,bodyy,dephh,M4A4
136.83464050293,1310.05725097656,T,-370.808166503906,1665.33447265625,bodyy,dephh,M4A4
136.698776245117,1309.86291503906,T,-367.577270507812,1670.50646972656,bodyy,dephh,M4A4
136.977005004883,1310.26232910156,T,-372.193115234375,1664.26745605469,bodyy,dephh,M4A4
-288.186737060547,1382.61108398438,T,508.366577148438,1645.39575195312,kennyS,dephh,p250
-327.43310546875,1369.91137695312,T,490.051605224609,1645.58996582031,kennyS,dephh,p250
-212.764144897461,906.02880859375,T,256.572052001953,2126.08544921875,Ex6TenZ,stanislaw,Desert Eagle
