attackerX,attackerY,victimSide,victimX,victimY,attackerName,victimName,weapon
-1149.59851074219,-897.87158203125,CT,-459.687408447266,-905.465759277344,TaZ,friberg,Tec-9
-243.061141967773,677.046508789062,CT,222.119140625,559.444152832031,Snax,f0rest,Tec-9
-208.730178833008,-276.577423095703,CT,214.437377929688,-130.105728149414,NEO,GeT_RiGhT,Tec-9
-461.204833984375,413.045989990234,CT,44.603572845459,345.053497314453,byali,f0rest,p250
-207.680740356445,-273.280426025391,CT,217.354537963867,-164.102691650391,NEO,GeT_RiGhT,Tec-9
-207.213607788086,-276.2060546875,CT,217.3671875,-164.183120727539,NEO,GeT_RiGhT,Tec-9
209.147033691406,342.143920898438,CT,963.953674316406,265.647247314453,NEO,Xizt,P90
207.722183227539,343.172027587891,CT,965.199462890625,275.83740234375,NEO,Xizt,P90
206.530975341797,339.670471191406,CT,965.675048828125,280.441741943359,NEO,Xizt,P90
202.238616943359,306.945465087891,CT,965.61962890625,281.784881591797,NEO,Xizt,P90
202.237243652344,306.833038330078,CT,965.621948242188,281.823669433594,NEO,Xizt,P90
202.237243652344,306.833038330078,CT,965.805053710938,287.315673828125,NEO,Xizt,P90
1227.35009765625,1610.27404785156,CT,1458.44384765625,441.399353027344,pashaBiceps,Xizt,Glock-18
136.650772094727,588.101989746094,CT,917.16015625,587.039184570312,Snax,f0rest,Glock-18
143.535247802734,550.909973144531,CT,917.12548828125,585.4619140625,Snax,f0rest,Glock-18
1261.12731933594,1606.70043945312,CT,1287.97277832031,569.428344726562,pashaBiceps,Xizt,p250
603.269348144531,718.956359863281,CT,895.421997070312,582.881958007812,Snax,f0rest,Glock-18
727.476867675781,600.051940917969,CT,933.691223144531,564.570434570312,Snax,GeT_RiGhT,Glock-18
-471.665069580078,-200.710723876953,CT,501.484222412109,-168.407089233398,NEO,allu,p250
-472.881256103516,-193.184280395508,CT,501.386596679688,-172.736831665039,NEO,allu,p250
-472.760162353516,-204.434631347656,CT,501.671569824219,-189.161956787109,NEO,allu,p250
-472.227294921875,-230.870620727539,CT,502.252136230469,-178.445220947266,NEO,allu,p250
148.485504150391,444.92333984375,CT,940.120178222656,352.488372802734,TaZ,GeT_RiGhT,Glock-18
-960.216552734375,-541.895385742188,CT,-1054.9970703125,-1084.38244628906,NEO,friberg,AK-47
-963.5224609375,-541.857727050781,CT,-1054.9970703125,-1084.38244628906,NEO,friberg,AK-47
-962.916931152344,-541.971252441406,CT,-1054.9970703125,-1084.34436035156,NEO,friberg,AK-47
1209.533203125,1479.90295410156,CT,1355.96313476562,1181.80883789062,pashaBiceps,Xizt,AK-47
1209.09448242188,1479.671875,CT,1355.96313476562,1181.80883789062,pashaBiceps,Xizt,AK-47
1206.57861328125,1478.38220214844,CT,1355.96313476562,1181.80883789062,pashaBiceps,Xizt,AK-47
1204.48352050781,1477.32739257812,CT,1352.69311523438,1180.2587890625,pashaBiceps,Xizt,AK-47
-477.646362304688,-194.603408813477,CT,614.428833007812,-178.139221191406,TaZ,allu,AK-47
-477.658752441406,-194.587112426758,CT,611.983093261719,-169.626113891602,TaZ,allu,AK-47
-420.115081787109,-263.436676025391,CT,506.893157958984,-116.517021179199,NEO,GeT_RiGhT,AK-47
-419.624603271484,-266.552307128906,CT,505.495147705078,-113.373641967773,NEO,GeT_RiGhT,AK-47
-438.219879150391,-1098.42834472656,CT,-78.8038558959961,-1562.11926269531,Snax,friberg,p250
-431.809997558594,-1108.46533203125,CT,-74.4528656005859,-1558.93530273438,Snax,friberg,p250
-1000.77783203125,-25.2115592956543,CT,-936.112731933594,-1639.87866210938,NEO,f0rest,AWP
-864.790344238281,-506.975372314453,CT,-1008.03436279297,-597.723327636719,pashaBiceps,Xizt,AK-47
-942.021728515625,-247.96875,CT,-972.541381835938,-523.014709472656,NEO,Xizt,AWP
-569.806640625,-557.62548828125,CT,-1001.94696044922,-519.555297851562,TaZ,Xizt,AK-47
948.715270996094,44.6084365844727,CT,643.174865722656,-83.9427795410156,Snax,allu,AK-47
