attackerX,attackerY,victimSide,victimX,victimY,attackerName,victimName,weapon
898.734802246094,-2432.076171875,CT,1322.35363769531,-378.922424316406,Brehze,device,Glock-18
959.998168945312,-2434.388671875,CT,1312.10791015625,-379.358184814453,Brehze,device,Glock-18
1035.82116699219,-2416.17065429688,CT,1315.52490234375,-381.499176025391,tarik,device,Glock-18
1085.19567871094,-1141.42578125,CT,1312.89733886719,-794.793151855469,Ethan,Xyp9x,Glock-18
937.205139160156,-1552.01513671875,CT,1086.53796386719,-1679.66760253906,stanislaw,device,Glock-18
654.228332519531,-1544.48095703125,CT,269.623321533203,-1636.90454101562,stanislaw,Magisk,USP-S
672.331359863281,-1622.9873046875,CT,260.487762451172,-1598.15051269531,tarik,Magisk,Glock-18
670.523254394531,-1610.927734375,CT,253.467468261719,-1583.77038574219,tarik,Magisk,Glock-18
1108.60791015625,-1128.24572753906,CT,1088.06005859375,-944.222778320312,Ethan,gla1ve,Glock-18
307.732666015625,-1671.17797851562,CT,156.818893432617,-1437.70654296875,stanislaw,Magisk,USP-S
156.911209106445,-1517.72692871094,CT,707.027709960938,-796.669006347656,stanislaw,Xyp9x,USP-S
157.44026184082,-1517.58837890625,CT,701.325134277344,-808.975646972656,stanislaw,Xyp9x,USP-S
421.968292236328,-1354.3642578125,CT,728.397827148438,-1370.52075195312,stanislaw,dupreeh,USP-S
217.354568481445,-1197.28344726562,CT,361.369995117188,-1471.99731445312,Brehze,dupreeh,Galil AR
-21.30690574646,-866.531921386719,CT,365.174102783203,-1120.29846191406,CeRq,Magisk,MAC-10
-19.0806312561035,-862.995056152344,CT,366.829925537109,-1117.71105957031,CeRq,Magisk,MAC-10
-16.3881778717041,-858.929748535156,CT,365.238891601562,-1120.17993164062,CeRq,Magisk,MAC-10
-13.5588121414185,-854.776306152344,CT,363.2783203125,-1123.19519042969,CeRq,Magisk,MAC-10
-13.8873605728149,-855.106384277344,CT,361.132873535156,-1126.41381835938,CeRq,Magisk,MAC-10
-17.5165901184082,-859.926513671875,CT,362.508331298828,-1124.70227050781,CeRq,Magisk,MAC-10
-14.8585681915283,-856.295776367188,CT,363.266571044922,-1123.72473144531,CeRq,Magisk,MAC-10
1903.02111816406,-1564.07373046875,CT,1431.51232910156,-1583.77331542969,tarik,gla1ve,Galil AR
413.982696533203,-1237.68029785156,CT,736.6064453125,-1721.453125,Ethan,gla1ve,MAC-10
686.083374023438,-318.488098144531,CT,484.135833740234,-873.487060546875,stanislaw,dupreeh,SG 553
685.561340332031,-318.315185546875,CT,482.758880615234,-875.573425292969,stanislaw,dupreeh,SG 553
